name_display,name_pretty,state,countyFIPS
"Marshall County, TN",Marshall County,TN,47117
"Maury County, TN",Maury County,TN,47119
"Meigs County, TN",Meigs County,TN,47121
"Monroe County, TN",Monroe County,TN,47123
"Montgomery County, TN",Montgomery County,TN,47125
"Moore County, TN",Moore County,TN,47127
"Morgan County, TN",Morgan County,TN,47129
"Obion County, TN",Obion County,TN,47131
"Overton County, TN",Overton County,TN,47133
"Perry County, TN",Perry County,TN,47135
"Pickett County, TN",Pickett County,TN,47137
"Polk County, TN",Polk County,TN,47139
"Putnam County, TN",Putnam County,TN,47141
"Rhea County, TN",Rhea County,TN,47143
"Roane County, TN",Roane County,TN,47145
"Robertson County, TN",Robertson County,TN,47147
"Rutherford County, TN",Rutherford County,TN,47149
"Scott County, TN",Scott County,TN,47151
"Sequatchie County, TN",Sequatchie County,TN,47153
"Sevier County, TN",Sevier County,TN,47155
"Shelby County, TN",Shelby County,TN,47157
"Smith County, TN",Smith County,TN,47159
"Stewart County, TN",Stewart County,TN,47161
"Sullivan County, TN",Sullivan County,TN,47163
"Sumner County, TN",Sumner County,TN,47165
"Tipton County, TN",Tipton County,TN,47167
"Trousdale County, TN",Trousdale County,TN,47169
"Unicoi County, TN",Unicoi County,TN,47171
"Union County, TN",Union County,TN,47173
"Van Buren County, TN",Van Buren County,TN,47175
"Warren County, TN",Warren County,TN,47177
"Washington County, TN",Washington County,TN,47179
"Wayne County, TN",Wayne County,TN,47181
"Weakley County, TN",Weakley County,TN,47183
"White County, TN",White County,TN,47185
"Williamson County, TN",Williamson County,TN,47187
"Wilson County, TN",Wilson County,TN,47189
"Anderson County, TX",Anderson County,TX,48001
"Andrews County, TX",Andrews County,TX,48003
"Angelina County, TX",Angelina County,TX,48005
"Aransas County, TX",Aransas County,TX,48007
"Archer County, TX",Archer County,TX,48009
"Armstrong County, TX",Armstrong County,TX,48011
"Atascosa County, TX",Atascosa County,TX,48013
"Austin County, TX",Austin County,TX,48015
"Bailey County, TX",Bailey County,TX,48017
"Bandera County, TX",Bandera County,TX,48019
"Bastrop County, TX",Bastrop County,TX,48021
"Baylor County, TX",Baylor County,TX,48023
"Bee County, TX",Bee County,TX,48025
"Bell County, TX",Bell County,TX,48027
"Bexar County, TX",Bexar County,TX,48029
"Blanco County, TX",Blanco County,TX,48031
"Borden County, TX",Borden County,TX,48033
"Bosque County, TX",Bosque County,TX,48035
"Bowie County, TX",Bowie County,TX,48037
"Brazoria County, TX",Brazoria County,TX,48039
"Brazos County, TX",Brazos County,TX,48041
"Brewster County, TX",Brewster County,TX,48043
"Briscoe County, TX",Briscoe County,TX,48045
"Brooks County, TX",Brooks County,TX,48047
"Brown County, TX",Brown County,TX,48049
"Burleson County, TX",Burleson County,TX,48051
"Burnet County, TX",Burnet County,TX,48053
"Caldwell County, TX",Caldwell County,TX,48055
"Calhoun County, TX",Calhoun County,TX,48057
"Callahan County, TX",Callahan County,TX,48059
"Cameron County, TX",Cameron County,TX,48061
"Camp County, TX",Camp County,TX,48063
"Carson County, TX",Carson County,TX,48065
"Cass County, TX",Cass County,TX,48067
"Castro County, TX",Castro County,TX,48069
"Chambers County, TX",Chambers County,TX,48071
"Cherokee County, TX",Cherokee County,TX,48073
"Childress County, TX",Childress County,TX,48075
"Clay County, TX",Clay County,TX,48077
"Cochran County, TX",Cochran County,TX,48079
"Coke County, TX",Coke County,TX,48081
"Coleman County, TX",Coleman County,TX,48083
"Collin County, TX",Collin County,TX,48085
"Collingsworth County, TX",Collingsworth County,TX,48087
"Colorado County, TX",Colorado County,TX,48089
"Comal County, TX",Comal County,TX,48091
"Comanche County, TX",Comanche County,TX,48093
"Concho County, TX",Concho County,TX,48095
"Cooke County, TX",Cooke County,TX,48097
"Coryell County, TX",Coryell County,TX,48099
"Cottle County, TX",Cottle County,TX,48101
"Crane County, TX",Crane County,TX,48103
"Crockett County, TX",Crockett County,TX,48105
"Crosby County, TX",Crosby County,TX,48107
"Culberson County, TX",Culberson County,TX,48109
"Dallam County, TX",Dallam County,TX,48111
"Dallas County, TX",Dallas County,TX,48113
"Dawson County, TX",Dawson County,TX,48115
"Deaf Smith County, TX",Deaf Smith County,TX,48117
"Delta County, TX",Delta County,TX,48119
"Denton County, TX",Denton County,TX,48121
"DeWitt County, TX",DeWitt County,TX,48123
"Dickens County, TX",Dickens County,TX,48125
"Dimmit County, TX",Dimmit County,TX,48127
"Donley County, TX",Donley County,TX,48129
"Duval County, TX",Duval County,TX,48131
"Eastland County, TX",Eastland County,TX,48133
"Ector County, TX",Ector County,TX,48135
"Edwards County, TX",Edwards County,TX,48137
"Ellis County, TX",Ellis County,TX,48139
"El Paso County, TX",El Paso County,TX,48141
"Erath County, TX",Erath County,TX,48143
"Falls County, TX",Falls County,TX,48145
"Fannin County, TX",Fannin County,TX,48147
"Fayette County, TX",Fayette County,TX,48149
"Fisher County, TX",Fisher County,TX,48151
"Floyd County, TX",Floyd County,TX,48153
"Foard County, TX",Foard County,TX,48155
"Fort Bend County, TX",Fort Bend County,TX,48157
"Franklin County, TX",Franklin County,TX,48159
"Freestone County, TX",Freestone County,TX,48161
"Frio County, TX",Frio County,TX,48163
"Gaines County, TX",Gaines County,TX,48165
"Galveston County, TX",Galveston County,TX,48167
"Garza County, TX",Garza County,TX,48169
"Gillespie County, TX",Gillespie County,TX,48171
"Glasscock County, TX",Glasscock County,TX,48173
"Goliad County, TX",Goliad County,TX,48175
"Gonzales County, TX",Gonzales County,TX,48177
"Gray County, TX",Gray County,TX,48179
"Grayson County, TX",Grayson County,TX,48181
"Gregg County, TX",Gregg County,TX,48183
"Grimes County, TX",Grimes County,TX,48185
"Guadalupe County, TX",Guadalupe County,TX,48187
"Hale County, TX",Hale County,TX,48189
"Hall County, TX",Hall County,TX,48191
"Hamilton County, TX",Hamilton County,TX,48193
"Hansford County, TX",Hansford County,TX,48195
"Hardeman County, TX",Hardeman County,TX,48197
"Hardin County, TX",Hardin County,TX,48199
"Harris County, TX",Harris County,TX,48201
"Harrison County, TX",Harrison County,TX,48203
"Hartley County, TX",Hartley County,TX,48205
"Haskell County, TX",Haskell County,TX,48207
"Hays County, TX",Hays County,TX,48209
"Hemphill County, TX",Hemphill County,TX,48211
"Henderson County, TX",Henderson County,TX,48213
"Hidalgo County, TX",Hidalgo County,TX,48215
"Hill County, TX",Hill County,TX,48217
"Hockley County, TX",Hockley County,TX,48219
"Hood County, TX",Hood County,TX,48221
"Hopkins County, TX",Hopkins County,TX,48223
"Houston County, TX",Houston County,TX,48225
"Howard County, TX",Howard County,TX,48227
"Hudspeth County, TX",Hudspeth County,TX,48229
"Hunt County, TX",Hunt County,TX,48231
"Hutchinson County, TX",Hutchinson County,TX,48233
"Irion County, TX",Irion County,TX,48235
"Jack County, TX",Jack County,TX,48237
"Jackson County, TX",Jackson County,TX,48239
"Jasper County, TX",Jasper County,TX,48241
"Jeff Davis County, TX",Jeff Davis County,TX,48243
"Jefferson County, TX",Jefferson County,TX,48245
"Jim Hogg County, TX",Jim Hogg County,TX,48247
"Jim Wells County, TX",Jim Wells County,TX,48249
"Johnson County, TX",Johnson County,TX,48251
"Jones County, TX",Jones County,TX,48253
"Karnes County, TX",Karnes County,TX,48255
"Kaufman County, TX",Kaufman County,TX,48257
"Kendall County, TX",Kendall County,TX,48259
"Kenedy County, TX",Kenedy County,TX,48261
"Kent County, TX",Kent County,TX,48263
"Kerr County, TX",Kerr County,TX,48265
"Kimble County, TX",Kimble County,TX,48267
"King County, TX",King County,TX,48269
"Kinney County, TX",Kinney County,TX,48271
"Kleberg County, TX",Kleberg County,TX,48273
"Knox County, TX",Knox County,TX,48275
"Lamar County, TX",Lamar County,TX,48277
"Lamb County, TX",Lamb County,TX,48279
"Lampasas County, TX",Lampasas County,TX,48281
"La Salle County, TX",La Salle County,TX,48283
"Lavaca County, TX",Lavaca County,TX,48285
"Lee County, TX",Lee County,TX,48287
"Leon County, TX",Leon County,TX,48289
"Liberty County, TX",Liberty County,TX,48291
"Limestone County, TX",Limestone County,TX,48293
"Lipscomb County, TX",Lipscomb County,TX,48295
"Live Oak County, TX",Live Oak County,TX,48297
"Llano County, TX",Llano County,TX,48299
"Loving County, TX",Loving County,TX,48301
"Lubbock County, TX",Lubbock County,TX,48303
"Lynn County, TX",Lynn County,TX,48305
"McCulloch County, TX",McCulloch County,TX,48307
"McLennan County, TX",McLennan County,TX,48309
"McMullen County, TX",McMullen County,TX,48311
"Madison County, TX",Madison County,TX,48313
"Marion County, TX",Marion County,TX,48315
"Martin County, TX",Martin County,TX,48317
"Mason County, TX",Mason County,TX,48319
"Matagorda County, TX",Matagorda County,TX,48321
"Maverick County, TX",Maverick County,TX,48323
"Medina County, TX",Medina County,TX,48325
"Menard County, TX",Menard County,TX,48327
"Midland County, TX",Midland County,TX,48329
"Milam County, TX",Milam County,TX,48331
"Mills County, TX",Mills County,TX,48333
"Mitchell County, TX",Mitchell County,TX,48335
"Montague County, TX",Montague County,TX,48337
"Montgomery County, TX",Montgomery County,TX,48339
"Moore County, TX",Moore County,TX,48341
"Morris County, TX",Morris County,TX,48343
"Motley County, TX",Motley County,TX,48345
"Nacogdoches County, TX",Nacogdoches County,TX,48347
"Navarro County, TX",Navarro County,TX,48349
"Newton County, TX",Newton County,TX,48351
"Nolan County, TX",Nolan County,TX,48353
"Nueces County, TX",Nueces County,TX,48355
"Ochiltree County, TX",Ochiltree County,TX,48357
"Oldham County, TX",Oldham County,TX,48359
"Orange County, TX",Orange County,TX,48361
"Palo Pinto County, TX",Palo Pinto County,TX,48363
"Panola County, TX",Panola County,TX,48365
"Parker County, TX",Parker County,TX,48367
"Parmer County, TX",Parmer County,TX,48369
"Pecos County, TX",Pecos County,TX,48371
"Polk County, TX",Polk County,TX,48373
"Potter County, TX",Potter County,TX,48375
"Presidio County, TX",Presidio County,TX,48377
"Rains County, TX",Rains County,TX,48379
"Randall County, TX",Randall County,TX,48381
"Reagan County, TX",Reagan County,TX,48383
"Real County, TX",Real County,TX,48385
"Red River County, TX",Red River County,TX,48387
"Reeves County, TX",Reeves County,TX,48389
"Refugio County, TX",Refugio County,TX,48391
"Roberts County, TX",Roberts County,TX,48393
"Robertson County, TX",Robertson County,TX,48395
"Rockwall County, TX",Rockwall County,TX,48397
"Runnels County, TX",Runnels County,TX,48399
"Rusk County, TX",Rusk County,TX,48401
"Sabine County, TX",Sabine County,TX,48403
"San Augustine County, TX",San Augustine County,TX,48405
"San Jacinto County, TX",San Jacinto County,TX,48407
"San Patricio County, TX",San Patricio County,TX,48409
"San Saba County, TX",San Saba County,TX,48411
"Schleicher County, TX",Schleicher County,TX,48413
"Scurry County, TX",Scurry County,TX,48415
"Shackelford County, TX",Shackelford County,TX,48417
"Shelby County, TX",Shelby County,TX,48419
"Sherman County, TX",Sherman County,TX,48421
"Smith County, TX",Smith County,TX,48423
"Somervell County, TX",Somervell County,TX,48425
"Starr County, TX",Starr County,TX,48427
"Stephens County, TX",Stephens County,TX,48429
"Sterling County, TX",Sterling County,TX,48431
"Stonewall County, TX",Stonewall County,TX,48433
"Sutton County, TX",Sutton County,TX,48435
"Swisher County, TX",Swisher County,TX,48437
"Tarrant County, TX",Tarrant County,TX,48439
"Taylor County, TX",Taylor County,TX,48441
"Terrell County, TX",Terrell County,TX,48443
"Terry County, TX",Terry County,TX,48445
"Throckmorton County, TX",Throckmorton County,TX,48447
"Titus County, TX",Titus County,TX,48449
"Tom Green County, TX",Tom Green County,TX,48451
"Travis County, TX",Travis County,TX,48453
"Trinity County, TX",Trinity County,TX,48455
"Tyler County, TX",Tyler County,TX,48457
"Upshur County, TX",Upshur County,TX,48459
"Upton County, TX",Upton County,TX,48461
"Uvalde County, TX",Uvalde County,TX,48463
"Val Verde County, TX",Val Verde County,TX,48465
"Van Zandt County, TX",Van Zandt County,TX,48467
"Victoria County, TX",Victoria County,TX,48469
"Walker County, TX",Walker County,TX,48471
"Waller County, TX",Waller County,TX,48473
"Ward County, TX",Ward County,TX,48475
"Washington County, TX",Washington County,TX,48477
"Webb County, TX",Webb County,TX,48479
"Wharton County, TX",Wharton County,TX,48481
"Wheeler County, TX",Wheeler County,TX,48483
"Wichita County, TX",Wichita County,TX,48485
"Wilbarger County, TX",Wilbarger County,TX,48487
"Willacy County, TX",Willacy County,TX,48489
"Williamson County, TX",Williamson County,TX,48491
"Wilson County, TX",Wilson County,TX,48493
"Winkler County, TX",Winkler County,TX,48495
"Wise County, TX",Wise County,TX,48497
"Wood County, TX",Wood County,TX,48499
"Yoakum County, TX",Yoakum County,TX,48501
"Young County, TX",Young County,TX,48503
"Zapata County, TX",Zapata County,TX,48505
"Zavala County, TX",Zavala County,TX,48507
"Beaver County, UT",Beaver County,UT,49001
"Box Elder County, UT",Box Elder County,UT,49003
"Cache County, UT",Cache County,UT,49005
"Carbon County, UT",Carbon County,UT,49007
"Daggett County, UT",Daggett County,UT,49009
"Davis County, UT",Davis County,UT,49011
"Duchesne County, UT",Duchesne County,UT,49013
"Emery County, UT",Emery County,UT,49015
"Garfield County, UT",Garfield County,UT,49017
"Grand County, UT",Grand County,UT,49019
"Iron County, UT",Iron County,UT,49021
"Juab County, UT",Juab County,UT,49023
"Kane County, UT",Kane County,UT,49025
"Millard County, UT",Millard County,UT,49027
"Morgan County, UT",Morgan County,UT,49029
"Piute County, UT",Piute County,UT,49031
"Rich County, UT",Rich County,UT,49033
"Salt Lake County, UT",Salt Lake County,UT,49035
"San Juan County, UT",San Juan County,UT,49037
"Sanpete County, UT",Sanpete County,UT,49039
"Sevier County, UT",Sevier County,UT,49041
"Summit County, UT",Summit County,UT,49043
"Tooele County, UT",Tooele County,UT,49045
"Uintah County, UT",Uintah County,UT,49047
"Utah County, UT",Utah County,UT,49049
"Wasatch County, UT",Wasatch County,UT,49051
"Washington County, UT",Washington County,UT,49053
"Wayne County, UT",Wayne County,UT,49055
"Weber County, UT",Weber County,UT,49057
"Addison County, VT",Addison County,VT,50001
"Bennington County, VT",Bennington County,VT,50003
"Caledonia County, VT",Caledonia County,VT,50005
"Chittenden County, VT",Chittenden County,VT,50007
"Essex County, VT",Essex County,VT,50009
"Franklin County, VT",Franklin County,VT,50011
"Grand Isle County, VT",Grand Isle County,VT,50013
"Lamoille County, VT",Lamoille County,VT,50015
"Orange County, VT",Orange County,VT,50017
"Orleans County, VT",Orleans County,VT,50019
"Rutland County, VT",Rutland County,VT,50021
"Washington County, VT",Washington County,VT,50023
"Windham County, VT",Windham County,VT,50025
"Windsor County, VT",Windsor County,VT,50027
"Accomack County, VA",Accomack County,VA,51001
"Albemarle County, VA",Albemarle County,VA,51003
"Alleghany County, VA",Alleghany County,VA,51005
"Amelia County, VA",Amelia County,VA,51007
"Amherst County, VA",Amherst County,VA,51009
"Appomattox County, VA",Appomattox County,VA,51011
"Arlington County, VA",Arlington County,VA,51013
"Augusta County, VA",Augusta County,VA,51015
"Bath County, VA",Bath County,VA,51017
"Bedford County, VA",Bedford County,VA,51019
"Bland County, VA",Bland County,VA,51021
"Botetourt County, VA",Botetourt County,VA,51023
"Brunswick County, VA",Brunswick County,VA,51025
"Buchanan County, VA",Buchanan County,VA,51027
"Buckingham County, VA",Buckingham County,VA,51029
"Campbell County, VA",Campbell County,VA,51031
"Caroline County, VA",Caroline County,VA,51033
"Carroll County, VA",Carroll County,VA,51035
"Charles City County, VA",Charles City County,VA,51036
"Charlotte County, VA",Charlotte County,VA,51037
"Chesterfield County, VA",Chesterfield County,VA,51041
"Clarke County, VA",Clarke County,VA,51043
"Craig County, VA",Craig County,VA,51045
"Culpeper County, VA",Culpeper County,VA,51047
"Cumberland County, VA",Cumberland County,VA,51049
"Dickenson County, VA",Dickenson County,VA,51051
"Dinwiddie County, VA",Dinwiddie County,VA,51053
"Essex County, VA",Essex County,VA,51057
"Fairfax County, VA",Fairfax County,VA,51059
"Fauquier County, VA",Fauquier County,VA,51061
"Floyd County, VA",Floyd County,VA,51063
"Fluvanna County, VA",Fluvanna County,VA,51065
"Franklin County, VA",Franklin County,VA,51067
"Frederick County, VA",Frederick County,VA,51069
"Giles County, VA",Giles County,VA,51071
"Gloucester County, VA",Gloucester County,VA,51073
"Goochland County, VA",Goochland County,VA,51075
"Grayson County, VA",Grayson County,VA,51077
"Greene County, VA",Greene County,VA,51079
"Greensville County, VA",Greensville County,VA,51081
"Halifax County, VA",Halifax County,VA,51083
"Hanover County, VA",Hanover County,VA,51085
"Henrico County, VA",Henrico County,VA,51087
"Henry County, VA",Henry County,VA,51089
"Highland County, VA",Highland County,VA,51091
"Isle of Wight County, VA",Isle of Wight County,VA,51093
"James City County, VA",James City County,VA,51095
"King and Queen County, VA",King and Queen County,VA,51097
"King George County, VA",King George County,VA,51099
"King William County, VA",King William County,VA,51101
"Lancaster County, VA",Lancaster County,VA,51103
"Lee County, VA",Lee County,VA,51105
"Loudoun County, VA",Loudoun County,VA,51107
"Louisa County, VA",Louisa County,VA,51109
"Lunenburg County, VA",Lunenburg County,VA,51111
"Madison County, VA",Madison County,VA,51113
"Matthews County, VA",Matthews County,VA,51115
"Mecklenburg County, VA",Mecklenburg County,VA,51117
"Middlesex County, VA",Middlesex County,VA,51119
"Montgomery County, VA",Montgomery County,VA,51121
"Nelson County, VA",Nelson County,VA,51125
"New Kent County, VA",New Kent County,VA,51127
"Northampton County, VA",Northampton County,VA,51131
"Northumberland County, VA",Northumberland County,VA,51133
"Nottoway County, VA",Nottoway County,VA,51135
"Orange County, VA",Orange County,VA,51137
"Page County, VA",Page County,VA,51139
"Patrick County, VA",Patrick County,VA,51141
"Pittsylvania County, VA",Pittsylvania County,VA,51143
"Powhatan County, VA",Powhatan County,VA,51145
"Prince Edward County, VA",Prince Edward County,VA,51147
"Prince George County, VA",Prince George County,VA,51149
"Prince William County, VA",Prince William County,VA,51153
"Pulaski County, VA",Pulaski County,VA,51155
"Rappahannock County, VA",Rappahannock County,VA,51157
"Richmond County, VA",Richmond County,VA,51159
"Roanoke County, VA",Roanoke County,VA,51161
"Rockbridge County, VA",Rockbridge County,VA,51163
"Rockingham County, VA",Rockingham County,VA,51165
"Russell County, VA",Russell County,VA,51167
"Scott County, VA",Scott County,VA,51169
"Shenandoah County, VA",Shenandoah County,VA,51171
"Smyth County, VA",Smyth County,VA,51173
"Southampton County, VA",Southampton County,VA,51175
"Spotsylvania County, VA",Spotsylvania County,VA,51177
"Stafford County, VA",Stafford County,VA,51179
"Surry County, VA",Surry County,VA,51181
"Sussex County, VA",Sussex County,VA,51183
"Tazewell County, VA",Tazewell County,VA,51185
"Warren County, VA",Warren County,VA,51187
"Washington County, VA",Washington County,VA,51191
"Westmoreland County, VA",Westmoreland County,VA,51193
"Wise County, VA",Wise County,VA,51195
"Wythe County, VA",Wythe County,VA,51197
"York County, VA",York County,VA,51199
"Alexandria City, VA",Alexandria City,VA,51510
"Bristol city, VA",Bristol city,VA,51520
"Buena Vista city, VA",Buena Vista city,VA,51530
"Charlottesville City, VA",Charlottesville City,VA,51540
"Chesapeake City, VA",Chesapeake City,VA,51550
"Colonial Heights city, VA",Colonial Heights city,VA,51570
"Covington city, VA",Covington city,VA,51580
"Danville City, VA",Danville City,VA,51590
"Emporia city, VA",Emporia city,VA,51595
"Fairfax city, VA",Fairfax city,VA,51600
"Falls Church city, VA",Falls Church city,VA,51610
"Franklin city, VA",Franklin city,VA,51620
"Fredericksburg City, VA",Fredericksburg City,VA,51630
"Galax city, VA",Galax city,VA,51640
"Hampton city, VA",Hampton city,VA,51650
"Harrisonburg City, VA",Harrisonburg City,VA,51660
"Hopewell city, VA",Hopewell city,VA,51670
"Lexington city, VA",Lexington city,VA,51678
"Lynchburg city, VA",Lynchburg city,VA,51680
"Manassas City, VA",Manassas City,VA,51683
"Manassas Park city, VA",Manassas Park city,VA,51685
"Martinsville city, VA",Martinsville city,VA,51690
"Newport News City, VA",Newport News City,VA,51700
"Norfolk City, VA",Norfolk City,VA,51710
"Norton city, VA",Norton city,VA,51720
"Petersburg city, VA",Petersburg city,VA,51730
"Poquoson city, VA",Poquoson city,VA,51735
"Portsmouth City, VA",Portsmouth City,VA,51740
"Radford city, VA",Radford city,VA,51750
"Richmond City, VA",Richmond City,VA,51760
"Roanoke city, VA",Roanoke city,VA,51770
"Salem city, VA",Salem city,VA,51775
"Staunton city, VA",Staunton city,VA,51790
"Suffolk City, VA",Suffolk City,VA,51800
"Virginia Beach City, VA",Virginia Beach City,VA,51810
"Waynesboro city, VA",Waynesboro city,VA,51820
"Williamsburg City, VA",Williamsburg City,VA,51830
"Winchester city, VA",Winchester city,VA,51840
"Adams County, WA",Adams County,WA,53001
"Asotin County, WA",Asotin County,WA,53003
"Benton County, WA",Benton County,WA,53005
"Chelan County, WA",Chelan County,WA,53007
"Clallam County, WA",Clallam County,WA,53009
"Clark County, WA",Clark County,WA,53011
"Columbia County, WA",Columbia County,WA,53013
"Cowlitz County, WA",Cowlitz County,WA,53015
"Douglas County, WA",Douglas County,WA,53017
"Ferry County, WA",Ferry County,WA,53019
"Franklin County, WA",Franklin County,WA,53021
"Garfield County, WA",Garfield County,WA,53023
"Grant County, WA",Grant County,WA,53025
"Grays Harbor County, WA",Grays Harbor County,WA,53027
"Island County, WA",Island County,WA,53029
"Jefferson County, WA",Jefferson County,WA,53031
"King County, WA",King County,WA,53033
"Kitsap County, WA",Kitsap County,WA,53035
"Kittitas County, WA",Kittitas County,WA,53037
"Klickitat County, WA",Klickitat County,WA,53039
"Lewis County, WA",Lewis County,WA,53041
"Lincoln County, WA",Lincoln County,WA,53043
"Mason County, WA",Mason County,WA,53045
"Okanogan County, WA",Okanogan County,WA,53047
"Pacific County, WA",Pacific County,WA,53049
"Pend Oreille County, WA",Pend Oreille County,WA,53051
"Pierce County, WA",Pierce County,WA,53053
"San Juan County, WA",San Juan County,WA,53055
"Skagit County, WA",Skagit County,WA,53057
"Skamania County, WA",Skamania County,WA,53059
"Snohomish County, WA",Snohomish County,WA,53061
"Spokane County, WA",Spokane County,WA,53063
"Stevens County, WA",Stevens County,WA,53065
"Thurston County, WA",Thurston County,WA,53067
"Wahkiakum County, WA",Wahkiakum County,WA,53069
"Walla Walla County, WA",Walla Walla County,WA,53071
"Whatcom County, WA",Whatcom County,WA,53073
"Whitman County, WA",Whitman County,WA,53075
"Yakima County, WA",Yakima County,WA,53077
"Barbour County, WV",Barbour County,WV,54001
"Berkeley County, WV",Berkeley County,WV,54003
"Boone County, WV",Boone County,WV,54005
"Braxton County, WV",Braxton County,WV,54007
"Brooke County, WV",Brooke County,WV,54009
"Cabell County, WV",Cabell County,WV,54011
"Calhoun County, WV",Calhoun County,WV,54013
"Clay County, WV",Clay County,WV,54015
"Doddridge County, WV",Doddridge County,WV,54017
"Fayette County, WV",Fayette County,WV,54019
"Gilmer County, WV",Gilmer County,WV,54021
"Grant County, WV",Grant County,WV,54023
"Greenbrier County, WV",Greenbrier County,WV,54025
"Hampshire County, WV",Hampshire County,WV,54027
"Hancock County, WV",Hancock County,WV,54029
"Hardy County, WV",Hardy County,WV,54031
"Harrison County, WV",Harrison County,WV,54033
"Jackson County, WV",Jackson County,WV,54035
"Jefferson County, WV",Jefferson County,WV,54037
"Kanawha County, WV",Kanawha County,WV,54039
"Lewis County, WV",Lewis County,WV,54041
"Lincoln County, WV",Lincoln County,WV,54043
"Logan County, WV",Logan County,WV,54045
"McDowell County, WV",McDowell County,WV,54047
"Marion County, WV",Marion County,WV,54049
"Marshall County, WV",Marshall County,WV,54051
"Mason County, WV",Mason County,WV,54053
"Mercer County, WV",Mercer County,WV,54055
"Mineral County, WV",Mineral County,WV,54057
"Mingo County, WV",Mingo County,WV,54059
"Monongalia County, WV",Monongalia County,WV,54061
"Monroe County, WV",Monroe County,WV,54063
"Morgan County, WV",Morgan County,WV,54065
"Nicholas County, WV",Nicholas County,WV,54067
"Ohio County, WV",Ohio County,WV,54069
"Pendleton County, WV",Pendleton County,WV,54071
"Pleasants County, WV",Pleasants County,WV,54073
"Pocahontas County, WV",Pocahontas County,WV,54075
"Preston County, WV",Preston County,WV,54077
"Putnam County, WV",Putnam County,WV,54079
"Raleigh County, WV",Raleigh County,WV,54081
"Randolph County, WV",Randolph County,WV,54083
"Ritchie County, WV",Ritchie County,WV,54085
"Roane County, WV",Roane County,WV,54087
"Summers County, WV",Summers County,WV,54089
"Taylor County, WV",Taylor County,WV,54091
"Tucker County, WV",Tucker County,WV,54093
"Tyler County, WV",Tyler County,WV,54095
"Upshur County, WV",Upshur County,WV,54097
"Wayne County, WV",Wayne County,WV,54099
"Webster County, WV",Webster County,WV,54101
"Wetzel County, WV",Wetzel County,WV,54103
"Wirt County, WV",Wirt County,WV,54105
"Wood County, WV",Wood County,WV,54107
"Wyoming County, WV",Wyoming County,WV,54109
"Adams County, WI",Adams County,WI,55001
"Ashland County, WI",Ashland County,WI,55003
"Barron County, WI",Barron County,WI,55005
"Bayfield County, WI",Bayfield County,WI,55007
"Brown County, WI",Brown County,WI,55009
"Buffalo County, WI",Buffalo County,WI,55011
"Burnett County, WI",Burnett County,WI,55013
"Calumet County, WI",Calumet County,WI,55015
"Chippewa County, WI",Chippewa County,WI,55017
"Clark County, WI",Clark County,WI,55019
"Columbia County, WI",Columbia County,WI,55021
"Crawford County, WI",Crawford County,WI,55023
"Dane County, WI",Dane County,WI,55025
"Dodge County, WI",Dodge County,WI,55027
"Door County, WI",Door County,WI,55029
"Douglas County, WI",Douglas County,WI,55031
"Dunn County, WI",Dunn County,WI,55033
"Eau Claire County, WI",Eau Claire County,WI,55035
"Florence County, WI",Florence County,WI,55037
"Fond du Lac County, WI",Fond du Lac County,WI,55039
"Forest County, WI",Forest County,WI,55041
"Grant County, WI",Grant County,WI,55043
"Green County, WI",Green County,WI,55045
"Green Lake County, WI",Green Lake County,WI,55047
"Iowa County, WI",Iowa County,WI,55049
"Iron County, WI",Iron County,WI,55051
"Jackson County, WI",Jackson County,WI,55053
"Jefferson County, WI",Jefferson County,WI,55055
"Juneau County, WI",Juneau County,WI,55057
"Kenosha County, WI",Kenosha County,WI,55059
"Kewaunee County, WI",Kewaunee County,WI,55061
"La Crosse County, WI",La Crosse County,WI,55063
"Lafayette County, WI",Lafayette County,WI,55065
"Langlade County, WI",Langlade County,WI,55067
"Lincoln County, WI",Lincoln County,WI,55069
"Manitowoc County, WI",Manitowoc County,WI,55071
"Marathon County, WI",Marathon County,WI,55073
"Marinette County, WI",Marinette County,WI,55075
"Marquette County, WI",Marquette County,WI,55077
"Menominee County, WI",Menominee County,WI,55078
"Milwaukee County, WI",Milwaukee County,WI,55079
"Monroe County, WI",Monroe County,WI,55081
"Oconto County, WI",Oconto County,WI,55083
"Oneida County, WI",Oneida County,WI,55085
"Outagamie County, WI",Outagamie County,WI,55087
"Ozaukee County, WI",Ozaukee County,WI,55089
"Pepin County, WI",Pepin County,WI,55091
"Pierce County, WI",Pierce County,WI,55093
"Polk County, WI",Polk County,WI,55095
"Portage County, WI",Portage County,WI,55097
"Price County, WI",Price County,WI,55099
"Racine County, WI",Racine County,WI,55101
"Richland County, WI",Richland County,WI,55103
"Rock County, WI",Rock County,WI,55105
"Rusk County, WI",Rusk County,WI,55107
"St. Croix County, WI",St. Croix County,WI,55109
"Sauk County, WI",Sauk County,WI,55111
"Sawyer County, WI",Sawyer County,WI,55113
"Shawano County, WI",Shawano County,WI,55115
"Sheboygan County, WI",Sheboygan County,WI,55117
"Taylor County, WI",Taylor County,WI,55119
"Trempealeau County, WI",Trempealeau County,WI,55121
"Vernon County, WI",Vernon County,WI,55123
"Vilas County, WI",Vilas County,WI,55125
"Walworth County, WI",Walworth County,WI,55127
"Washburn County, WI",Washburn County,WI,55129
"Washington County, WI",Washington County,WI,55131
"Waukesha County, WI",Waukesha County,WI,55133
